pid,age,current_working,marital,logfaminc,loginc,n_loginc,ownhome,num_marriage,married,birthyear,white,edu,fambus_ever,male,fid,mid,n_child,n_obs
1163033,25,1,0,9.8908329,9.8680677,,0,Actual number of marriages,1,1979,1,17,1,1,1163170,1163004,2,7
1163033,27,1,0,10.752934,10.74527,,0,Actual number of marriages,1,1979,1,17,1,1,1163170,1163004,2,7
1163033,29,1,0,10.787172,10.782575,,0,Actual number of marriages,1,1979,1,17,1,1,1163170,1163004,2,7
1163033,31,1,1,11.577777,11.177453,,,Actual number of marriages,1,1979,1,17,1,1,1163170,1163004,2,7
1163033,33,1,1,11.917093,11.657025,,0,Actual number of marriages,1,1979,1,17,1,1,1163170,1163004,2,7
1163033,35,1,1,11.249754,10.655375,,,Actual number of marriages,1,1979,1,17,1,1,1163170,1163004,2,7
1163033,37,1,1,11.239803,10.545341,,,Actual number of marriages,1,1979,1,17,1,1,1163170,1163004,2,7
1163034,25,0,0,9.3605261,7.5850272,,,Actual number of marriages,1,1979,1,17,1,1,1163006,1163171,3,6
1163034,29,1,0,11.028499,11.028499,,0,Actual number of marriages,1,1979,1,17,1,1,1163006,1163171,3,6
1163034,31,1,1,11.90834,11.90834,,0,Actual number of marriages,1,1979,1,17,1,1,1163006,1163171,3,6
1163034,33,1,1,12.864655,12.138329,,,Actual number of marriages,1,1979,1,17,1,1,1163006,1163171,3,6
1163034,35,1,1,12.938734,12.320383,,,Actual number of marriages,1,1979,1,17,1,1,1163006,1163171,3,6
1163034,37,1,1,13.091987,12.388394,,,Actual number of marriages,1,1979,1,17,1,1,1163006,1163171,3,6
1163035,25,1,0,9.9664001,9.9664001,,0,Actual number of marriages,1,1983,1,17,1,1,1163005,1163173,3,5
1163035,27,1,1,11.134545,10.453688,,0,Actual number of marriages,1,1983,1,17,1,1,1163005,1163173,3,5
1163035,29,1,1,11.224143,10.548363,,,Actual number of marriages,1,1983,1,17,1,1,1163005,1163173,3,5
1163035,31,1,1,11.257295,10.548029,,,Actual number of marriages,1,1983,1,17,1,1,1163005,1163173,3,5
1163035,33,1,1,11.314548,10.668956,,,Actual number of marriages,1,1983,1,17,1,1,1163005,1163173,3,5
1164003,25,1,1,11.557708,11.557708,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,26,1,1,11.3983,11.313743,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,27,1,1,11.350501,11.271363,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,28,1,1,10.940561,10.791667,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,29,1,1,10.957417,10.7827,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,30,1,1,11.155426,11.05564,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,31,1,1,11.142152,11.016989,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,32,1,1,11.175941,11.03618,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,33,1,1,11.162814,10.940219,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,34,1,1,11.110655,10.874267,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,35,1,1,11.076558,10.865249,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,36,1,1,10.923069,10.72508,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,37,1,1,11.027767,10.791379,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,38,1,1,11.142998,10.91415,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,39,1,1,11.245046,10.943941,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,41,1,1,11.376958,10.985366,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,43,1,1,11.513725,11.065701,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,45,1,1,11.44,11.218286,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,47,1,1,11.395267,11.241117,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,49,1,1,11.426553,11.176053,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,51,1,1,13.681346,13.657207,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,53,1,1,11.872137,11.251561,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164003,55,1,1,11.35346,11.130933,,,Actual number of marriages,0,1957,1,12,1,1,1164001,1164002,2,23
1164032,25,1,0,10.569623,10.390532,,,Actual number of marriages,1,1987,1,13,1,1,1164004,1164174,2,3
1164032,27,1,1,10.943057,10.746347,,,Actual number of marriages,1,1987,1,13,1,1,1164004,1164174,2,3
1164032,29,1,1,10.778956,10.491274,,,Actual number of marriages,1,1987,1,13,1,1,1164004,1164174,2,3
1165003,25,1,1,10.104155,9.6733198,,0,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,26,0,1,10.195112,9.9309196,,,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,27,1,1,9.9781456,9.7503366,,,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,28,1,1,9.7191563,9.6918402,,,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,29,1,1,9.7922344,9.6199636,,,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,30,1,1,9.9319525,9.64711,,,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,31,1,1,9.9118586,9.8432131,,0,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,32,1,1,9.194622,9.0767002,,0,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,33,1,1,9.7338848,9.556551,,0,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,34,1,1,9.7290297,9.4232597,,0,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,35,1,1,9.8100882,9.6498852,,0,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,36,1,1,9.8310461,9.7147455,,0,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1165003,37,1,1,9.8414421,9.4189796,,0,Actual number of marriages,1,1954,1,10,0,1,1165001,1165002,4,13
1166003,25,1,1,11.523203,9.5692587,,,Actual number of marriages,1,1949,1,16,1,1,1166001,1166002,8,4
1166003,26,1,1,11.0203,10.664667,,,Actual number of marriages,1,1949,1,16,1,1,1166001,1166002,8,4
1166003,27,1,1,11.051633,10.538126,,,Actual number of marriages,1,1949,1,16,1,1,1166001,1166002,8,4
1166003,28,1,1,10.768906,10.22991,,0,Actual number of marriages,1,1949,1,16,1,1,1166001,1166002,8,4
1168171,26,0,0,7.4821191,7.0121155,,0,None,0,1982,0,13,0,1,1168172,1168008,2,5
1168171,28,1,0,10.475032,9.8934374,,0,None,0,1982,0,13,0,1,1168172,1168008,2,5
1168171,30,1,0,10.508402,10.175422,,0,None,0,1982,0,13,0,1,1168172,1168008,2,5
1168171,32,1,0,9.5681267,8.8721504,,0,None,0,1982,0,13,0,1,1168172,1168008,2,5
1168171,34,1,0,9.6485949,9.6158056,,0,None,0,1982,0,13,0,1,1168172,1168008,2,5
1173030,25,1,1,11.119695,10.410255,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,26,1,1,11.079061,10.33462,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,27,1,1,11.072354,10.354464,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,28,1,1,11.200048,10.459784,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,30,1,1,11.17767,10.428512,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,32,1,1,11.244392,10.604355,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,34,1,1,11.382892,10.689442,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,36,1,1,11.36628,10.70212,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,38,1,1,11.35135,10.74527,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,40,1,1,11.351873,11.15525,,0,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1173030,42,1,1,11.378822,11.063508,,,Actual number of marriages,1,1968,1,12,0,1,1173001,1173002,1,11
1175031,25,0,0,7.3330231,7.3330231,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,27,1,0,10.560683,9.9497747,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,29,1,0,11.353654,10.671046,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,31,1,0,11.347903,10.026148,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,33,1,0,11.099937,10.069934,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,35,1,0,10.831213,10.077441,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,37,1,0,9.4970217,9.4970217,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,39,0,0,9.421031,9.3066502,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,41,1,0,9.0095148,8.7209339,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,43,1,0,9.6902943,9.6902943,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1175031,45,1,0,9.6803436,9.6803436,,0,None,0,1971,1,17,1,1,1175001,1175002,2,11
1178021,25,1,1,10.852439,10.852439,,0,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,26,1,1,11.486376,11.486376,,0,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,27,1,1,11.49851,11.486582,,0,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,28,1,1,11.86864,11.621779,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,29,1,1,11.548303,11.504591,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,30,1,1,11.502875,11.502875,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,31,1,1,11.208898,11.2064,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,32,1,1,11.196881,11.195745,,0,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,33,1,1,11.377106,11.377106,,0,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,34,1,1,11.252703,11.24583,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,35,1,1,11.421151,11.415678,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,36,1,1,11.480502,11.475011,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,37,1,1,11.501541,11.48505,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,38,1,1,11.447427,11.420887,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,39,1,1,11.453554,11.41735,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,40,1,1,11.679795,11.661777,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,41,1,1,11.548988,11.507611,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,42,1,1,11.564101,11.528968,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,43,1,1,11.504651,11.449347,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,44,1,1,11.614615,11.567413,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,45,1,1,11.609363,11.521786,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,46,1,1,11.604651,11.557676,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,47,1,1,11.630097,11.609718,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,48,1,1,11.527448,11.401847,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,49,1,1,11.666358,11.433731,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,51,1,1,11.707451,11.4519,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,53,1,1,11.843529,11.580865,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178021,55,1,1,11.913218,11.692744,,,Actual number of marriages,1,1947,1,17,0,1,1178001,1178911,5,28
1178176,26,1,0,11.051366,10.853213,,0,None,0,1984,1,16,1,1,1178005,1178175,2,4
1178176,28,1,0,10.1346,10.1346,,0,None,0,1984,1,16,1,1,1178005,1178175,2,4
1178176,30,1,0,10.767853,10.473054,,0,None,0,1984,1,16,1,1,1178005,1178175,2,4
1178176,32,1,0,10.1849,9.6158056,,0,None,0,1984,1,16,1,1,1178005,1178175,2,4
1181003,47,1,0,10.741871,10.740735,,0,Actual number of marriages,0,1965,1,13,0,1,1181001,1181002,4,3
1181003,49,1,0,10.318903,10.318903,,0,Actual number of marriages,0,1965,1,13,0,1,1181001,1181002,4,3
1181003,51,1,0,11.127263,11.127263,,0,Actual number of marriages,0,1965,1,13,0,1,1181001,1181002,4,3
1184003,27,1,1,11.387706,10.955532,,0,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,28,1,1,11.65217,11.23454,,0,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,29,1,1,11.608483,11.207229,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,30,1,1,11.411637,11.375627,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,31,1,1,11.490719,11.474925,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,32,1,1,11.691491,11.486376,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,33,1,1,11.797736,11.549557,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,34,1,1,11.774158,11.676268,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,35,1,1,11.93803,11.755432,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,36,1,1,11.987767,11.939839,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,37,1,1,11.778565,11.753423,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,38,1,1,11.815833,11.726375,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,39,1,1,11.985222,11.953888,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,40,1,1,11.861947,11.839348,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,41,1,1,12.267385,12.250854,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,42,1,1,11.847877,11.774754,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,43,0,1,12.101609,11.989002,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,44,1,1,11.5061,11.134476,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,45,1,1,12.254827,12.069713,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,46,1,1,12.298141,12.084308,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,47,1,1,12.290021,12.058442,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,48,1,1,12.325756,12.070253,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,49,1,1,12.274536,11.936361,,0,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,50,1,1,12.370909,12.11746,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,51,1,1,12.389456,11.966037,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,53,1,1,11.30522,7.9785237,,,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184003,54,1,1,10.797163,10.549266,,0,Actual number of marriages,0,1941,1,16,1,1,1184001,1184002,7,27
1184038,26,1,1,11.160001,10.487183,,,Actual number of marriages,1,1982,1,14,0,1,1184006,1184171,2,3
1184038,28,1,1,11.148579,10.471922,,,Actual number of marriages,1,1982,1,14,0,1,1184006,1184171,2,3
1184038,30,1,1,11.247416,10.453053,,,Actual number of marriages,1,1982,1,14,0,1,1184006,1184171,2,3
1192030,29,1,0,10.770988,10.749784,,,None,0,1979,1,13,1,1,1192170,1192004,2,5
1192030,31,1,0,11.08079,11.080603,,,None,0,1979,1,13,1,1,1192170,1192004,2,5
1192030,33,1,0,11.1485,10.907789,,,None,0,1979,1,13,1,1,1192170,1192004,2,5
1192030,35,1,0,11.108934,10.175802,,,None,0,1979,1,13,1,1,1192170,1192004,2,5
1192030,37,1,0,10.755816,10.477288,,,None,0,1979,1,13,1,1,1192170,1192004,2,5
1192033,26,1,0,11.8706,11.703546,,,Actual number of marriages,1,1984,1,16,0,1,1192171,1192003,2,4
1192033,28,1,1,12.115601,11.898188,,,Actual number of marriages,1,1984,1,16,0,1,1192171,1192003,2,4
1192033,30,1,1,12.68321,12.584132,,,Actual number of marriages,1,1984,1,16,0,1,1192171,1192003,2,4
1192033,32,1,1,12.452932,12.429216,,,Actual number of marriages,1,1984,1,16,0,1,1192171,1192003,2,4
1203031,25,1,0,12.037122,11.397627,,0,None,0,1977,1,13,1,1,1203170,1203002,2,8
1203031,27,1,0,11.670787,11.126547,,,None,0,1977,1,13,1,1,1203170,1203002,2,8
1203031,29,1,0,11.956906,11.344388,,,None,0,1977,1,13,1,1,1203170,1203002,2,8
1203031,31,1,0,11.500751,11.500751,,,None,0,1977,1,13,1,1,1203170,1203002,2,8
1203031,33,1,0,11.592868,11.540759,,,None,0,1977,1,13,1,1,1203170,1203002,2,8
1203031,35,1,0,12.040431,11.905305,,,None,0,1977,1,13,1,1,1203170,1203002,2,8
1203031,37,1,0,12.151484,11.713496,,,None,0,1977,1,13,1,1,1203170,1203002,2,8
1203031,39,1,0,12.169409,11.849398,,,None,0,1977,1,13,1,1,1203170,1203002,2,8
1210030,28,1,1,11.654581,10.940012,,,Actual number of marriages,1,1980,1,15,0,1,1210170,1210003,2,5
1210030,30,1,1,11.984615,11.421906,,,Actual number of marriages,1,1980,1,15,0,1,1210170,1210003,2,5
1210030,32,1,1,11.988942,11.541512,,,Actual number of marriages,1,1980,1,15,0,1,1210170,1210003,2,5
1210030,34,1,1,12.166833,11.705197,,,Actual number of marriages,1,1980,1,15,0,1,1210170,1210003,2,5
1210030,36,1,1,12.101268,11.652687,,,Actual number of marriages,1,1980,1,15,0,1,1210170,1210003,2,5
1211003,25,1,1,11.95794,11.41583,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,26,1,1,11.959597,11.35346,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,27,1,1,11.96242,11.394728,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,28,1,1,11.916896,11.31301,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,29,1,1,11.693679,11.385092,,0,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,30,1,1,11.513275,11.513275,,0,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,31,1,1,11.541643,11.525431,,0,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,32,1,1,11.566919,11.564584,,0,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,33,1,1,12.038598,11.581964,,0,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,34,1,1,12.339061,11.71505,,0,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,36,1,1,12.343361,11.883074,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,38,1,1,12.51451,12.247694,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,40,1,1,12.362167,12.098209,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,42,1,1,12.111014,12.088414,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,44,1,1,12.72113,12.603169,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,46,0,1,12.611655,12.533576,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,48,0,1,12.17355,11.944708,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,50,1,1,11.231404,10.175422,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,52,1,1,11.300482,10.606586,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1211003,54,1,1,12.100212,11.884489,,,Actual number of marriages,1,1962,1,15,1,1,1211001,1211002,3,20
1216008,25,1,0,9.7999029,9.7147455,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,26,1,0,9.5679588,9.5679588,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,27,1,0,9.5913286,9.5853462,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,28,1,0,9.8664083,9.8244448,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,29,1,0,9.9807138,9.9573946,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,30,1,0,10.705639,10.705639,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,31,1,0,9.6909132,9.6909132,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,32,1,0,10.348814,10.348814,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,33,1,0,9.8491001,9.8491001,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,34,1,0,9.9570284,9.9570284,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,35,1,0,10.254848,10.254848,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,36,1,0,9.5163536,9.5163536,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,37,1,0,10.407892,10.407892,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,38,1,0,9.9496078,9.5525103,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,39,1,0,10.009198,10.009198,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,40,1,0,10.161779,10.161779,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,41,1,0,9.9159098,9.9159098,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1216008,42,1,0,9.373601,9.373601,,0,None,0,1953,0,12,0,1,1216902,1216001,0,18
1220003,25,1,1,8.4381504,9.3544407,,,Actual number of marriages,0,1959,1,12,0,1,1220001,1220002,2,8
1220003,26,1,1,9.9069815,9.511467,,,Actual number of marriages,0,1959,1,12,0,1,1220001,1220002,2,8
1220003,27,1,1,10.464246,9.9492445,,,Actual number of marriages,0,1959,1,12,0,1,1220001,1220002,2,8
1220003,28,1,1,9.6003532,9.2758093,,,Actual number of marriages,0,1959,1,12,0,1,1220001,1220002,2,8
1220003,29,1,1,10.013686,9.5702362,,,Actual number of marriages,0,1959,1,12,0,1,1220001,1220002,2,8
1220003,30,1,1,7.108408,7.108408,,,Actual number of marriages,0,1959,1,12,0,1,1220001,1220002,2,8
1220003,31,1,1,9.4916019,9.2076168,,,Actual number of marriages,0,1959,1,12,0,1,1220001,1220002,2,8
1220003,32,1,1,11.721564,11.075573,,,Actual number of marriages,0,1959,1,12,0,1,1220001,1220002,2,8
1220172,26,1,1,11.715175,11.273907,,0,Actual number of marriages,1,1978,1,17,1,1,1220004,1220171,3,3
1220172,28,1,1,11.091566,11.023291,,,Actual number of marriages,1,1978,1,17,1,1,1220004,1220171,3,3
1220172,30,1,1,11.694246,11.072558,,,Actual number of marriages,1,1978,1,17,1,1,1220004,1220171,3,3
1221003,25,1,1,11.194784,10.748497,,0,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,26,1,1,11.544657,11.136631,,0,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,27,1,1,11.52134,11.346398,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,28,1,1,11.671005,11.370901,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,29,1,1,11.686584,11.328522,,0,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,30,1,1,11.250716,11.077053,,0,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,31,1,1,11.562858,11.247005,,0,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,32,1,1,11.971931,11.859136,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,33,1,1,11.997818,11.892457,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,34,1,1,11.95247,11.887932,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,35,1,1,11.916896,11.861326,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,36,1,1,12.032195,12.026946,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,37,1,1,12.051416,12.049418,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,38,1,1,12.021472,12.019723,,0,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,39,1,1,11.874347,11.867553,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,40,1,1,11.95492,11.943758,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,41,1,1,12.007253,11.986983,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,43,1,1,12.304319,12.303653,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,45,0,1,12.535377,12.535377,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,47,1,1,12.493749,12.491252,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221003,49,1,1,12.668233,12.668233,,,Actual number of marriages,1,1955,1,17,1,1,1221001,1221002,3,21
1221030,30,1,1,11.363265,11.115429,,,Actual number of marriages,0,1982,1,14,1,1,1221004,1221171,3,3
1221030,32,1,1,10.887998,10.887998,,0,Actual number of marriages,0,1982,1,14,1,1,1221004,1221171,3,3
1221030,34,1,1,10.820778,10.819778,,0,Actual number of marriages,0,1982,1,14,1,1,1221004,1221171,3,3
1222006,25,1,1,10.501849,9.7756538,,,Actual number of marriages,1,1966,1,15,1,1,1222001,1222002,2,10
1222006,26,1,1,10.789299,10.637273,,,Actual number of marriages,1,1966,1,15,1,1,1222001,1222002,2,10
1222006,27,1,1,10.592544,10.017188,,,Actual number of marriages,1,1966,1,15,1,1,1222001,1222002,2,10
1222006,28,1,1,10.280498,8.9994192,,,Actual number of marriages,1,1966,1,15,1,1,1222001,1222002,2,10
